0.0407428 9.13962e-07 2.57935e-05 -2.39656e-05
0.0808293 2.11614e-05 1.89972e-05 2.33255e-05
0.120318 -2.13248e-06 1.84207e-05 -2.26856e-05
0.0407428 9.13962e-07 2.57935e-05 -2.39656e-05
2.0105 1.16456e-05 1.22843e-05 1.10068e-05
3.44352 1.60895e-05 9.78796e-06 2.23911e-05
0.0407428 9.13962e-07 2.57935e-05 -2.39656e-05
0.0808293 2.11614e-05 1.89972e-05 2.33255e-05
0.120318 -2.13248e-06 1.84207e-05 -2.26856e-05
2.0105 1.16456e-05 1.22843e-05 1.10068e-05
3.44352 1.60895e-05 9.78796e-06 2.23911e-05
2.0105 1.16456e-05 1.22843e-05 1.10068e-05
3.44352 1.60895e-05 9.78796e-06 2.23911e-05
2.0105 1.16456e-05 1.22843e-05 1.10068e-05
3.44352 1.60895e-05 9.78796e-06 2.23911e-05
2.0105 1.16456e-05 1.22843e-05 1.10068e-05
3.44352 1.60895e-05 9.78796e-06 2.23911e-05
0.0810854 2.12923e-05 1.92001e-05 2.33845e-05
0.120573 -2.0878e-06 1.83659e-05 -2.25415e-05
0.0407428 9.13962e-07 2.57935e-05 -2.39656e-05
0.0808293 2.11614e-05 1.89972e-05 2.33255e-05
0.120318 -2.13248e-06 1.84207e-05 -2.26856e-05
0.159446 6.02654e-06 4.33306e-05 -3.12775e-05
0.19832 1.88529e-05 2.0386e-05 1.73198e-05
0.236985 -4.08053e-06 1.55784e-05 -2.37395e-05
0.275466 -2.40024e-06 1.7326e-05 -2.21265e-05
0.313778 2.12512e-06 -1.70214e-05 2.12716e-05
0.351937 2.27081e-06 -1.59561e-05 2.04978e-05
0.389953 1.45228e-06 -2.27548e-05 2.56593e-05
0.0407428 9.13962e-07 2.57935e-05 -2.39656e-05
0.0808293 2.11614e-05 1.89972e-05 2.33255e-05
0.120318 -2.13248e-06 1.84207e-05 -2.26856e-05
0.159446 6.02654e-06 4.33306e-05 -3.12775e-05
0.19832 1.88529e-05 2.0386e-05 1.73198e-05
0.236985 -4.08053e-06 1.55784e-05 -2.37395e-05
0.275466 -2.40024e-06 1.7326e-05 -2.21265e-05
0.313778 2.12512e-06 -1.70214e-05 2.12716e-05
0.351937 2.27081e-06 -1.59561e-05 2.04978e-05
0.389953 1.45228e-06 -2.27548e-05 2.56593e-05
0.428361 1.3857e-06 -2.38536e-05 2.6625e-05
0.466114 1.35273e-06 -2.34335e-05 2.61389e-05
0.503747 2.36324e-05 2.21969e-05 2.50679e-05
0.541265 2.2238e-05 2.05513e-05 2.39246e-05
0.578673 2.07266e-05 1.86931e-05 2.27601e-05
0.615977 1.91651e-05 1.67179e-05 2.16122e-05
0.653182 3.94198e-05 5.51647e-05 2.36749e-05
0.69029 -1.50622e-05 -5.38906e-05 2.37662e-05
0.727307 -1.27354e-05 -4.83912e-05 2.29203e-05
0.764235 -1.09106e-05 -4.36208e-05 2.17995e-05
0.0407428 9.13962e-07 2.57935e-05 -2.39656e-05
0.0808293 2.11614e-05 1.89972e-05 2.33255e-05
0.120318 -2.13248e-06 1.84207e-05 -2.26856e-05
0.159446 6.02654e-06 4.33306e-05 -3.12775e-05
0.19832 1.88529e-05 2.0386e-05 1.73198e-05
0.236985 -4.08053e-06 1.55784e-05 -2.37395e-05
0.275466 -2.40024e-06 1.7326e-05 -2.21265e-05
0.313778 2.12512e-06 -1.70214e-05 2.12716e-05
0.351937 2.27081e-06 -1.59561e-05 2.04978e-05
0.389953 1.45228e-06 -2.27548e-05 2.56593e-05
0.427835 2.40786e-06 -1.59978e-05 2.08135e-05
0.465589 -1.66756e-06 2.17599e-05 -2.50951e-05
0.503223 -1.55448e-06 2.21696e-05 -2.52786e-05
0.540743 2.26778e-05 2.1061e-05 2.42946e-05
0.578153 2.11999e-05 1.9326e-05 2.30739e-05
0.615458 1.95719e-05 1.72867e-05 2.18572e-05
0.652664 1.79171e-05 1.51254e-05 2.07089e-05
0.689774 3.86084e-05 5.39898e-05 2.32269e-05
0.726791 -1.47171e-05 -5.28226e-05 2.33883e-05
0.76372 -1.25393e-05 -4.75052e-05 2.24266e-05
0.0407428 9.13962e-07 2.57935e-05 -2.39656e-05
0.0808293 2.11614e-05 1.89972e-05 2.33255e-05
0.120318 -2.13248e-06 1.84207e-05 -2.26856e-05
0.159446 6.02654e-06 4.33306e-05 -3.12775e-05
0.19832 1.88529e-05 2.0386e-05 1.73198e-05
0.236985 -4.08053e-06 1.55784e-05 -2.37395e-05
0.275466 -2.40024e-06 1.7326e-05 -2.21265e-05
0.313778 2.12512e-06 -1.70214e-05 2.12716e-05
0.351937 2.27081e-06 -1.59561e-05 2.04978e-05
0.389953 1.45228e-06 -2.27548e-05 2.56593e-05
0.0407428 9.13962e-07 2.57935e-05 -2.39656e-05
0.0808293 2.11614e-05 1.89972e-05 2.33255e-05
0.120318 -2.13248e-06 1.84207e-05 -2.26856e-05
0.159446 6.02654e-06 4.33306e-05 -3.12775e-05
0.19832 1.88529e-05 2.0386e-05 1.73198e-05
0.236985 -4.08053e-06 1.55784e-05 -2.37395e-05
0.275466 -2.40024e-06 1.7326e-05 -2.21265e-05
0.313778 2.12512e-06 -1.70214e-05 2.12716e-05
0.351937 2.27081e-06 -1.59561e-05 2.04978e-05
0.389953 1.45228e-06 -2.27548e-05 2.56593e-05
0.0407428 9.13962e-07 2.57935e-05 -2.39656e-05
0.0808293 2.11614e-05 1.89972e-05 2.33255e-05
0.120318 -2.13248e-06 1.84207e-05 -2.26856e-05
0.159446 6.02654e-06 4.33306e-05 -3.12775e-05
0.19832 1.88529e-05 2.0386e-05 1.73198e-05
0.236985 -4.08053e-06 1.55784e-05 -2.37395e-05
0.275466 -2.40024e-06 1.7326e-05 -2.21265e-05
0.313778 2.12512e-06 -1.70214e-05 2.12716e-05
0.351937 2.27081e-06 -1.59561e-05 2.04978e-05
0.389953 1.45228e-06 -2.27548e-05 2.56593e-05
0.0407428 9.13962e-07 2.57935e-05 -2.39656e-05
0.0808293 2.11614e-05 1.89972e-05 2.33255e-05
0.120318 -2.13248e-06 1.84207e-05 -2.26856e-05
0.159446 6.02654e-06 4.33306e-05 -3.12775e-05
0.19832 1.88529e-05 2.0386e-05 1.73198e-05
0.236985 -4.08053e-06 1.55784e-05 -2.37395e-05
0.275466 -2.40024e-06 1.7326e-05 -2.21265e-05
0.313778 2.12512e-06 -1.70214e-05 2.12716e-05
0.351937 2.27081e-06 -1.59561e-05 2.04978e-05
0.389953 1.45228e-06 -2.27548e-05 2.56593e-05
0.428361 1.29415e-06 -2.40771e-05 2.66654e-05
0.466114 2.49009e-05 2.36252e-05 2.61767e-05
0.503747 2.37073e-05 2.23346e-05 2.50799e-05
0.541265 2.22946e-05 2.06602e-05 2.3929e-05
0.578673 2.07744e-05 1.87798e-05 2.2769e-05
0.615977 1.92038e-05 1.67805e-05 2.1627e-05
0.653182 3.94269e-05 5.51642e-05 2.36895e-05
0.69029 -1.50561e-05 -5.3891e-05 2.37787e-05
0.727307 -1.273e-05 -4.83924e-05 2.29323e-05
0.764235 -1.09056e-05 -4.36225e-05 2.18113e-05
0.428361 1.29415e-06 -2.40771e-05 2.66654e-05
0.466114 2.49009e-05 2.36252e-05 2.61767e-05
0.503747 2.37073e-05 2.23346e-05 2.50799e-05
0.541265 2.22946e-05 2.06602e-05 2.3929e-05
0.578673 2.07744e-05 1.87798e-05 2.2769e-05
0.615977 1.92038e-05 1.67805e-05 2.1627e-05
0.653182 3.94269e-05 5.51642e-05 2.36895e-05
0.69029 -1.50561e-05 -5.3891e-05 2.37787e-05
0.727307 -1.273e-05 -4.83924e-05 2.29323e-05
0.764235 -1.09056e-05 -4.36225e-05 2.18113e-05
